light,humidity,date,soilMoisture,battery,pressure,rain,sensorName,temperature,altitude
-1.01,83.40722656,2023-05-25 11:28:50+00:00,1525.0,-1.01,894.1248169,-1.01,sensorTwo,17.13999939,1042.657227
-1.01,81.49707031,2023-06-06 00:10:27+00:00,1178.0,-1.01,896.2385864,-1.01,sensorTwo,21.35000038,1023.201355
-1.01,-1.01,2023-05-21 22:18:27+00:00,4095.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
0.0,-1.01,2023-05-24 19:15:13+00:00,1186.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,75.95117188,2023-05-23 18:36:33+00:00,1061.0,-1.01,896.3143921,-1.01,sensorOne,24.73999977,1022.504395
-1.01,87.82421875,2023-05-24 02:33:21+00:00,1014.0,-1.01,897.0122681,-1.01,sensorOne,20.63999939,1016.089783
-1.01,81.31738281,2023-06-06 23:02:38+00:00,4095.0,-1.01,895.2370605,-1.01,sensorTwo,21.14999962,1032.415405
-1.01,61.89746094,2023-05-22 17:48:10+00:00,2650.0,-1.01,878.4501343,-1.01,sensorOne,25.80999947,1188.10437
-1.01,-1.01,2023-05-25 14:41:59+00:00,3792.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
-1.01,-1.01,2023-05-22 04:15:16+00:00,0.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
-1.01,78.83789063,2023-05-25 12:28:37+00:00,1565.0,-1.01,894.4338989,-1.01,sensorTwo,22.35000038,1039.809937
-1.01,-1.01,2023-05-23 13:00:05+00:00,2673.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
-1.01,84.12207031,2023-05-24 01:41:53+00:00,1178.0,-1.01,896.1642456,-1.01,sensorTwo,20.77000046,1023.88501
-1.01,89.6484375,2023-05-24 09:30:57+00:00,1007.0,-1.01,895.3329468,-1.01,sensorOne,19.62999916,1031.532837
-1.01,59.01269531,2023-05-22 08:01:07+00:00,2715.0,-1.01,878.0574951,-1.01,sensorTwo,25.37999916,1191.774414
-1.01,53.24414063,2023-06-06 17:21:52+00:00,0.0,-1.01,896.8498535,-1.01,sensorOne,48.84000015,1017.582153
-1.01,87.20507813,2023-05-24 01:33:43+00:00,1015.0,-1.01,896.4729004,-1.01,sensorOne,20.77000046,1021.047363
-1.01,83.83007813,2023-05-23 04:41:21+00:00,1008.0,-1.01,897.9128418,-1.01,sensorOne,19.40999985,1007.817505
-1.01,60.96582031,2023-05-22 13:49:54+00:00,2655.0,-1.01,879.3565674,-1.01,sensorOne,25.11000061,1179.63623
-1.01,-1.01,2023-05-24 14:51:10+00:00,3840.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
0.163200006,-1.01,2023-05-26 01:04:30+00:00,1118.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,79.97851563,2023-05-23 00:42:46+00:00,1007.0,-1.01,896.7709961,-1.01,sensorOne,20.78000069,1018.307068
-1.01,89.47070313,2023-05-24 23:25:56+00:00,1082.0,-1.01,894.1032715,-1.01,sensorOne,22.5,1042.855835
-1.01,51.9140625,2023-05-21 22:05:39+00:00,2258.0,-1.01,876.9050903,-1.01,sensorTwo,27.27000046,1202.554077
-1.01,64.85839844,2023-05-23 20:35:46+00:00,1083.0,-1.01,895.050415,-1.01,sensorOne,28.31999969,1034.133179
-1.01,91.03710938,2023-05-25 04:24:07+00:00,1207.0,-1.01,896.2138062,-1.01,sensorOne,20.42000008,1023.429565
731.7514038,-1.01,2023-06-05 16:45:53+00:00,1233.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
0.163200006,-1.01,2023-05-23 01:28:46+00:00,1136.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,54.86035156,2023-05-22 20:55:12+00:00,2728.0,-1.01,927.3121948,-1.01,sensorTwo,25.59000015,741.395752
-1.01,-1.01,2023-05-24 07:53:32+00:00,3986.0,-1.01,-1.01,34.0,sensorFour,-1.01,-1.01
-1.01,84.6640625,2023-05-23 09:48:02+00:00,1125.0,-1.01,894.7011108,-1.01,sensorTwo,17.64999962,1037.349243
-1.01,79.63867188,2023-06-06 06:23:18+00:00,32.0,-1.01,897.2312622,-1.01,sensorOne,18.87999916,1014.077637
-1.01,-1.01,2023-05-23 06:02:34+00:00,2862.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
0.0,-1.01,2023-05-25 02:11:46+00:00,1140.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,59.99414063,2023-06-05 17:15:10+00:00,4095.0,-1.01,896.7909546,-1.01,sensorTwo,40.29999924,1018.123352
761.1831055,-1.01,2023-05-23 12:24:59+00:00,1125.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
0.081600003,-1.01,2023-05-25 04:11:04+00:00,1209.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,-1.01,2023-06-06 19:49:03+00:00,4095.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
0.163200006,-1.01,2023-05-23 06:26:57+00:00,1091.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
317.2075806,-1.01,2023-06-05 21:43:58+00:00,1265.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,-1.01,2023-05-23 07:02:11+00:00,2807.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
-1.01,-1.01,2023-06-06 21:48:04+00:00,4095.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
0.163200006,-1.01,2023-05-22 04:39:11+00:00,2810.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
0.081600003,-1.01,2023-05-24 03:19:16+00:00,1114.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,91.11132813,2023-05-25 13:21:01+00:00,1330.0,-1.01,895.3481445,-1.01,sensorOne,20.04999924,1031.3927
-1.01,-1.01,2023-05-25 17:41:08+00:00,3997.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
-1.01,82.38867188,2023-06-07 00:02:11+00:00,4095.0,-1.01,895.5948486,-1.01,sensorTwo,20.21999931,1029.122559
0.367200017,-1.01,2023-05-22 15:35:32+00:00,2803.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,54.79785156,2023-05-22 21:45:58+00:00,2665.0,-1.01,890.189209,-1.01,sensorOne,26.14999962,1078.980713
-1.01,76.90039063,2023-05-22 23:43:11+00:00,1031.0,-1.01,896.217041,-1.01,sensorOne,21.28000069,1023.399597
-1.01,90.74511719,2023-05-26 00:17:15+00:00,1268.0,-1.01,894.8685913,-1.01,sensorOne,21.94000053,1035.807251
-1.01,88.3203125,2023-05-24 03:33:00+00:00,1007.0,-1.01,897.239624,-1.01,sensorOne,20.40999985,1014.000549
0.326400012,-1.01,2023-05-25 09:09:19+00:00,1129.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,-1.01,2023-05-22 03:15:59+00:00,0.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
-1.01,86.6953125,2023-05-25 19:19:21+00:00,1264.0,-1.01,893.862793,-1.01,sensorOne,28.12999916,1045.071167
1326.665039,-1.01,2023-05-23 22:21:40+00:00,1137.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,64.64453125,2023-05-22 22:44:09+00:00,1008.0,-1.01,895.3626709,-1.01,sensorOne,23.40999985,1031.259277
-1.01,88.96777344,2023-05-24 05:32:21+00:00,1018.0,-1.01,896.7803345,-1.01,sensorOne,20.26000023,1018.221069
-1.01,81.46777344,2023-06-06 06:08:09+00:00,1168.0,-1.01,897.355957,-1.01,sensorTwo,18.86000061,1012.931946
0.0,-1.01,2023-05-25 03:11:23+00:00,1104.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,83.18164063,2023-06-07 02:01:27+00:00,4095.0,-1.01,897.005127,-1.01,sensorTwo,19.64999962,1016.155273
-1.01,89.75488281,2023-05-24 12:29:54+00:00,1023.0,-1.01,896.1240845,-1.01,sensorOne,19.11000061,1024.254272
-1.01,48.18652344,2023-05-24 19:36:20+00:00,1415.0,-1.01,893.6425781,-1.01,sensorTwo,40.43999863,1047.101196
-1.01,55.3359375,2023-05-21 23:05:07+00:00,2215.0,-1.01,877.6737671,-1.01,sensorTwo,24.86000061,1195.362793
-1.01,74.3203125,2023-05-23 18:45:18+00:00,1283.0,-1.01,895.8278198,-1.01,sensorTwo,26.72999954,1026.979492
2091.58667,-1.01,2023-05-23 18:22:38+00:00,1136.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,-1.01,2023-06-07 02:46:10+00:00,4095.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
-1.01,-1.01,2023-05-24 10:52:24+00:00,3803.0,-1.01,-1.01,29.0,sensorFour,-1.01,-1.01
-1.01,-1.01,2023-05-25 00:47:08+00:00,4095.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
-1.01,60.50097656,2023-05-22 10:50:53+00:00,2641.0,-1.01,877.8693237,-1.01,sensorOne,25.20999908,1193.534058
0.163200006,-1.01,2023-05-23 02:28:26+00:00,1140.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,-1.01,2023-05-26 00:38:38+00:00,3375.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
17.05740738,-1.01,2023-05-25 18:07:46+00:00,1175.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
0.0,-1.01,2023-06-05 17:45:10+00:00,1259.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,85.34765625,2023-05-23 09:39:36+00:00,1012.0,-1.01,894.9974976,-1.01,sensorOne,18.60000038,1034.620239
1025.385742,-1.01,2023-06-06 17:36:50+00:00,1258.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,-1.01,2023-05-26 07:35:49+00:00,2821.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
0.0,-1.01,2023-05-22 17:34:28+00:00,2817.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,58.20996094,2023-05-22 06:01:50+00:00,2707.0,-1.01,879.3509521,-1.01,sensorTwo,25.59000015,1179.688599
-1.01,80.38183594,2023-06-06 02:24:41+00:00,0.0,-1.01,896.8120117,-1.01,sensorOne,19.95999908,1017.930176
-1.01,59.93359375,2023-05-22 08:51:34+00:00,2644.0,-1.01,877.8616943,-1.01,sensorOne,25.52000046,1193.605225
-1.01,89.47363281,2023-05-24 11:30:13+00:00,1006.0,-1.01,895.3982544,-1.01,sensorOne,18.35000038,1030.932007
-1.01,64.14453125,2023-05-24 16:36:50+00:00,1328.0,-1.01,895.2209473,-1.01,sensorTwo,34.40000153,1032.563354
-1.01,50.62109375,2023-06-05 19:29:36+00:00,0.0,-1.01,894.5328369,-1.01,sensorOne,50.34999847,1038.898804
-1.01,-1.01,2023-05-22 13:11:58+00:00,0.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
-1.01,90.97753906,2023-05-25 07:23:01+00:00,1109.0,-1.01,895.0667114,-1.01,sensorOne,19.55999947,1033.983032
-1.01,90.65527344,2023-05-25 10:21:52+00:00,1083.0,-1.01,894.5675049,-1.01,sensorOne,18.07999992,1038.579468
-1.01,76.98144531,2023-05-25 02:32:25+00:00,1488.0,-1.01,895.1817017,-1.01,sensorTwo,20.80999947,1032.924561
-1.01,82.65234375,2023-05-24 12:37:54+00:00,1239.0,-1.01,895.930481,-1.01,sensorTwo,23.97999954,1026.035156
-1.01,-1.01,2023-06-06 18:50:01+00:00,4095.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
0.326400012,-1.01,2023-05-25 00:12:28+00:00,1139.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,57.80273438,2023-05-22 01:54:44+00:00,2647.0,-1.01,879.2078857,-1.01,sensorOne,25.87000084,1181.02478
-1.01,87.05371094,2023-05-24 11:38:01+00:00,1222.0,-1.01,895.1235962,-1.01,sensorTwo,18.21999931,1033.459351
132.1191101,-1.01,2023-05-24 11:16:33+00:00,1105.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
0.163200006,-1.01,2023-05-25 05:10:46+00:00,1136.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
-1.01,60.77929688,2023-05-22 13:58:52+00:00,2695.0,-1.01,879.4385376,-1.01,sensorTwo,24.90999985,1178.870972
-1.01,59.38183594,2023-05-22 09:00:43+00:00,2720.0,-1.01,877.7128296,-1.01,sensorTwo,25.25,1194.997314
-1.01,-1.01,2023-05-24 19:49:38+00:00,4095.0,-1.01,-1.01,0.0,sensorFour,-1.01,-1.01
-1.01,88.9921875,2023-05-25 21:18:26+00:00,1344.0,-1.01,893.5581055,-1.01,sensorOne,25.20999908,1047.879395
-1.01,59.39648438,2023-05-22 19:55:41+00:00,2715.0,-1.01,881.3258057,-1.01,sensorTwo,27.20000076,1161.264038
0.163200006,-1.01,2023-06-06 00:42:06+00:00,1247.0,-1.01,-1.01,-1.01,sensorThree,-1.01,-1.01
